4.963716392671873479e+00,6.828616614997741771e-06,-4.083354192422935838e-06
5.026548245743668986e+00,6.867265601216167394e-06,-5.795026941353402262e-06
5.089380098815465381e+00,6.905266223783244335e-06,-7.472097107828466608e-06
5.152211951887260888e+00,6.942459599082370253e-06,-9.107946059021290145e-06
5.215043804959057283e+00,6.978688749348143610e-06,-1.069611784560382883e-05
5.277875658030852790e+00,7.013799382927952718e-06,-1.223034468051493410e-05
5.340707511102649185e+00,7.047640681593836752e-06,-1.370457167506352567e-05
5.403539364174444692e+00,7.080066088984060855e-06,-1.511298073474277989e-05
5.466371217246240199e+00,7.110934094015420424e-06,-1.645001352045132284e-05
5.529203070318036595e+00,7.140109002941192394e-06,-1.771039338450737741e-05
5.592034923389832102e+00,7.167461693639492345e-06,-1.888914619489090818e-05
5.654866776461628497e+00,7.192870345705140199e-06,-1.998161996553874910e-05
5.717698629533424004e+00,7.216221139986166754e-06,-2.098350321523110050e-05
5.780530482605219511e+00,7.237408921354125851e-06,-2.189084198262786460e-05
5.843362335677015906e+00,7.256337818724326730e-06,-2.270005543031718254e-05
5.906194188748811413e+00,7.272921816645743835e-06,-2.340794997630864439e-05
5.969026041820607809e+00,7.287085273157451902e-06,-2.401173189721482533e-05
6.031857894892403316e+00,7.298763379054481727e-06,-2.450901835339635326e-05
6.094689747964198823e+00,7.307902554215622929e-06,-2.489784679257284859e-05
6.157521601035995218e+00,7.314460777212409114e-06,-2.517668269480022165e-05
6.220353454107790725e+00,7.318407845035130343e-06,-2.534442562825906775e-05
